RecordID,Incident_ID,AddressRaw,AddressStandardized,AlarmDateTimeAmericaNY,CauseOfIgnition,FireAreaOfOrigin,FireType,HeatSource,IncidentDurationMinutes,ItemFirstIgnited,Latitude,Longitude,PropertyLossDollars,PropertyUse,StreetName,StreetNumber,StreetPostDirection,StreetPredirection,StreetSuffix,UnitFirstArrive,UnitFirstResponseTimeMinutes,Year,ZipCode
1781,201700005451,1489 MONTEREY DRIVE,1489 MONTEREY DR,2017/06/09 11:32:21+00, , ,"Cooking fire, confined to container", ,7.9000001, ,38.08000183,-78.48000336,0,1 or 2 family dwelling,MONTEREY,1489, , ,DR,E1,0,2017,22901
1782,201700005484,403 GARRETT STREET,403 GARRETT ST,2017/06/10 16:57:58+00,Unintentional,"Outside area, other","Natural vegetation fire, other",Undetermined,15,"Light vegetation - not crop, including grass",38.02999878,-78.48000336,0,Graded and cared-for plots of land,GARRETT,403, , ,ST,E7,3.61999989,2017,22902
1783,201700005696,450 WHITEHEAD ROAD,450 WHITEHEAD RD,2017/06/16 15:56:47+00,Unintentional,"Engine area, running gear, wheel area",Passenger vehicle fire,"Radiated, conducted heat from operating equipment",13.89999962,"Electrical wire, cable insulation",38.02999878,-78.51000214,200,Vehicle parking area,WHITEHEAD,450, , ,RD,E10,4.86999989,2017,22904
1784,201700005778,1254 SWAN LAKE DRIVE,1254 SWAN LAKE DR,2017/06/18 18:39:53+00,Cause under investigation,Undetermined,Building fire,Undetermined,10.10000038,Undetermined,38,-78.48999786,0,Multifamily dwelling,SWAN LAKE,1254, , ,DR,E7,6.73999977,2017,22902
1785,201700005817,10 EAST PAVILION,LILE ALY,2017/06/19 23:32:00+00, , ,"Cooking fire, confined to container", ,56, ,38.02999878,-78.5,0,1 or 2 family dwelling,LILE, , , ,ALY,BC3,4.69000006,2017,22903
1786,201700005990,405 EMMET STREET SOUTH,405 EMMET ST S,2017/06/25 23:57:36+00, , ,Brush or brush-and-grass mixture fire, ,18, ,38.02999878,-78.51000214,0,Street or road in commercial area,EMMET,405,S, ,ST,E10,9.47999954,2017,22904
1787,201700006002,2117 IVY ROAD,2117 IVY RD,2017/06/26 16:55:30+00, , ,Brush or brush-and-grass mixture fire, ,14.69999981, ,38.04000092,-78.51000214,0,"Outside or special property, other",IVY,2117, , ,RD,E10,5.94000006,2017,22903
1788,201700006057,1810 EDGEWOOD LANE,1810 EDGEWOOD LN,2017/06/28 10:40:11+00,Unintentional,Wall surface: exterior,Building fire,Hot ember or ash,58.70000076,"Light vegetation - not crop, including grass",38.04000092,-78.5,15000,1 or 2 family dwelling,EDGEWOOD,1810, , ,LN,E2,7.69999981,2017,22903
1789,201700006268,1615 EMMET STREET NORTH,1615 EMMET ST N,2017/07/05 02:56:48+00, , ,"Outside rubbish, trash or waste fire", ,36.5, ,38.06000137,-78.48999786,0,"Household goods, sales, repairs",EMMET,1615,N, ,ST,E1,5.71999979,2017,22901
1790,201700006727,1103 DRUID AVENUE,1103 DRUID AVE,2017/07/19 18:31:11+00,Unintentional,"Outside area, other","Natural vegetation fire, other",Undetermined,22.39999962,"Light vegetation - not crop, including grass",38.02000046,-78.47000122,0,"Outside or special property, other",DRUID,1103, , ,AVE,E7,6.88000011,2017,22902
1791,201700006743,909 MONTICELLO AVENUE,909 MONTICELLO AVE,2017/07/20 13:51:20+00,Cause under investigation,"Vehicle area, other",Passenger vehicle fire,Undetermined,0,"Tarpaulin, tent",0,0,1000,1 or 2 family dwelling,MONTICELLO,909, , ,AVE,E10,0,2017,22902
1792,201700006781,415 EAST MAIN STREET,415 E MAIN ST,2017/07/21 14:29:10+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",27.70000076,"Cooking materials, including edible materials",38.02999878,-78.48000336,0,Restaurant or cafeteria,MAIN,415, ,E,ST,E7,4.07000017,2017,22902
1793,201700006789,117 ELLIOTT AVENUE,117 ELLIOTT AVE,2017/07/21 19:55:55+00,Unintentional,"Outside area, other",Brush or brush-and-grass mixture fire,Electrical arcing,16.29999924,"Light vegetation - not crop, including grass",38.02999878,-78.48999786,0,Open land or field,ELLIOTT,117, , ,AVE,E7,3.47000003,2017,22902
1794,201700006997,720 PROSPECT AVENUE,720 PROSPECT AVE,2017/07/28 16:07:32+00, , ,"Cooking fire, confined to container", ,15.10000038, ,38.02000046,-78.48999786,0,Multifamily dwelling,PROSPECT,720, , ,AVE,TRK8,5.57000017,2017,22903
1795,201700007176,0 MILLMONT ST / BARRACKS ROAD,0 MILLMONT ST / BARRACKS RD,2017/08/03 21:20:41+00,Unintentional,"Highway, parking lot, street: on or near","Natural vegetation fire, other","Hot or smoldering object, other",15.5,"Light vegetation - not crop, including grass",38.04999924,-78.5,0,Graded and cared-for plots of land, , , , , ,E2,5.32000017,2017,22903
1796,201700007418,922 1ST STREET SOUTH,922 1ST ST S,2017/08/12 07:22:17+00, , ,Brush or brush-and-grass mixture fire, ,14.39999962, ,38.02000046,-78.48999786,0,Multifamily dwelling,1ST,922,S, ,ST,E5,6.57999992,2017,22902
1797,201700007595,700 EAST WATER STREET,700 E WATER ST,2017/08/18 21:22:30+00,Unintentional,Undetermined,Passenger vehicle fire,Undetermined,17.39999962,Undetermined,38.02999878,-78.47000122,0,Street or road in commercial area,WATER,700, ,E,ST,E5,5.5999999,2017,22902
1798,201700007783,281 TENNIS DRIVE,281 TENNIS DR,2017/08/25 10:36:01+00, , ,Building fire, ,80.69999695, ,38.08000183,-78.48999786,0,1 or 2 family dwelling,TENNIS,281, , ,DR,E1,0,2017,22901
1799,201700007912,1521 RUGBY ROAD,1521 RUGBY RD,2017/08/29 21:18:26+00,Failure of equipment or heat source,"Laundry area, wash house (laundry)",Building fire,"Spark, ember, or flame from operating equipment",93.59999847,Appliance housing or casing,38.04999924,-78.48999786,0,1 or 2 family dwelling,RUGBY,1521, , ,RD,E2,5.69000006,2017,22903
1800,201700008141,BELMONT AVENUE,BELMONT AVE,2017/09/06 09:41:05+00,Unintentional,"Engine area, running gear, wheel area",Passenger vehicle fire,Heat source: other,57.59999847,"Electrical wire, cable insulation",38.02000046,-78.48000336,200,"Residential street, road or residential driveway", , , , , ,E5,5.76999998,2017,22902
1801,201700008342,1400 MELBOURNE ROAD,1400 MELBOURNE RD,2017/09/12 18:07:55+00,Unintentional,"Wildland, woods",Brush or brush-and-grass mixture fire,Undetermined,22.79999924,"Heavy vegetation - not crop, including trees",38.04999924,-78.47000122,0,High school/junior high school/middle school,MELBOURNE,1400, , ,RD,E7,6.78000021,2017,22901
1802,201700008412,1209 PEN PARK LANE,1209 PEN PARK LN,2017/09/15 18:32:36+00, , ,"Cooking fire, confined to container", ,38.59999847, ,38.04999924,-78.45999908,0, ,PEN PARK,1209, , ,LN,E2,8.82999992,2017,22901
1803,201700009357,2249 COMMONWEALTH DRIVE,2249 COMMONWEALTH DR,2017/10/11 20:37:55+00, , ,"Cooking fire, confined to container", ,24.20000076, ,38.06999969,-78.48999786,0,Multifamily dwelling,COMMONWEALTH,2249, , ,DR,E1,6.57999992,2017,22901
1804,201700009375,511 RIDGE STREET,511 RIDGE ST,2017/10/12 10:48:43+00, , ,"Cooking fire, confined to container", ,34.59999847, ,38.02999878,-78.48999786,0,1 or 2 family dwelling,RIDGE,511, , ,ST,BC6,2.86999989,2017,22902
1805,201700010089,315 RIVERSIDE AVENUE,315 RIVERSIDE AVE,2017/10/31 20:45:02+00, , ,"Cooking fire, confined to container", ,49.20000076, ,38.02000046,-78.45999908,0,1 or 2 family dwelling,RIVERSIDE,315, , ,AVE,E2,7.44000006,2017,22902
1806,201700010188,930 ST CHARLES AVENUE,930 ST CHARLES AVE,2017/11/03 21:20:13+00,Unintentional,"Exterior balcony, unenclosed porch",Building fire,"Molten, hot material",286.8999939,"Structural component or finish, other",38.04000092,-78.45999908,100000,1 or 2 family dwelling,ST CHARLES,930, , ,AVE,TRK8,7.92999983,2017,22901
1807,201700010281,909 MONTICELLO AVENUE,909 MONTICELLO AVE,2017/11/06 08:14:26+00,Cause undetermined after investigation,"Exterior balcony, unenclosed porch",Building fire,Undetermined,235.5,Undetermined,38.02000046,-78.48000336,30000,1 or 2 family dwelling,MONTICELLO,909, , ,AVE,TRK8,5.69999981,2017,22902
1808,201700010569,1130 EAST HIGH STREET,1130 E HIGH ST,2017/11/14 17:20:20+00,Unintentional,"Cooking area, kitchen","Trash or rubbish fire, contained","Radiated, conducted heat from operating equipment",22.10000038,Book,38.02999878,-78.47000122,0,Multifamily dwelling,HIGH,1130, ,E,ST,BC6,5.07000017,2017,22902
1809,201700010622,2229 BANBURY STREET,2229 BANBURY ST,2017/11/16 12:45:41+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container",Electrical arcing,19.39999962,"Electrical wire, cable insulation",38.06000137,-78.47000122,0,1 or 2 family dwelling,BANBURY,2229, , ,ST,E1,8.25,2017,22901
1810,201700011041,419 BRANDON AVENUE,419 BRANDON AVE,2017/11/28 02:50:21+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",18.60000038,"Furniture, utensils, other",38.02999878,-78.5,0,Multifamily dwelling,BRANDON,419, , ,AVE,TRK8,2.41000009,2017,22903
1811,201700011058,1127 TUPELO TERRACE,1127 TUPELO TER,2017/11/28 22:45:30+00, , ,"Chimney or flue fire, confined to chimney or flue", ,44.29999924, ,38.00999832,-78.51999664,0,Multifamily dwelling,TUPELO,1127, , ,TER,E10,10.56999969,2017,22903
1812,201700011249,2115 MORRIS ROAD,2115 MORRIS RD,2017/12/04 17:20:44+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Heat from powered equipment, other",13.89999962,Appliance housing or casing,38.04000092,-78.51000214,0,1 or 2 family dwelling,MORRIS,2115, , ,RD,E10,6.42000008,2017,22903
1813,201700011479,808 MALLSIDE FOREST COURT,808 MALLSIDE FOREST CT,2017/12/12 01:12:40+00, , ,"Cooking fire, confined to container", ,22, ,38.08000183,-78.47000122,0,Multifamily dwelling,MALLSIDE FOREST,808, , ,CT,E1,8.35999966,2017,22901
1814,201700011518,1370 STONE CREEK LANE,1370 STONE CREEK LN,2017/12/13 16:34:29+00,Cause under investigation,Undetermined,Building fire,Undetermined,43.79999924,Undetermined,38,-78.48999786,3000,Multifamily dwelling,STONE CREEK,1370, , ,LN,E2,4.28000021,2017,22902
1815,201700011590,210 15TH STREET NORTHWEST,210 15TH ST NW,2017/12/15 08:37:43+00,Intentional,"Highway, parking lot, street: on or near","Outside rubbish fire, other",Heat from undetermined smoking material,17.70000076,"Heavy vegetation - not crop, including trees",38.04000092,-78.5,50,Vehicle parking area,15TH,210,NW, ,ST,E3,8.72000027,2017,22903
1816,201800000136,621 HARRIS ROAD,621 HARRIS RD,2018/01/04 16:43:34+00, , ,Brush or brush-and-grass mixture fire, ,54.59999847, ,38.02000046,-78.5,0,1 or 2 family dwelling,HARRIS,621, , ,RD,E4,5.28000021,2018,22902
1817,201800000184,428 EDNAM DRIVE,428 EDNAM DR,2018/01/06 00:42:03+00, , ,"Chimney or flue fire, confined to chimney or flue", ,78, ,0,0,0,1 or 2 family dwelling,EDNAM,428, , ,DR,E10,9.94999981,2018,22903
1818,201800000215,1005 COTTONWOOD ROAD,1005 COTTONWOOD RD,2018/01/06 18:19:13+00,Failure of equipment or heat source,Chimney (conversion only),"Chimney or flue fire, confined to chimney or flue",Heat from other open flame or smoking materials,75.69999695,"Organic materials, other",38.04000092,-78.47000122,0,1 or 2 family dwelling,COTTONWOOD,1005, , ,RD,E1,5.75,2018,22901
1819,201800000459,247 RIDGE MCINTIRE ROAD,247 RIDGE MCINTIRE RD,2018/01/12 17:03:53+00,Unintentional,"Attic: vacant, crawl space above top story, cupola",Building fire,Electrical arcing,59.5,Appliance housing or casing,38.02999878,-78.48999786,500,Restaurant or cafeteria,RIDGE MCINTIRE,247, , ,RD,A01,2.3499999,2018,22903
1820,201800000516,401 4TH STREET NORTHWEST,401 4TH ST NW,2018/01/14 08:43:42+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Building fire,"Hot or smoldering object, other",19.89999962,"Bedding; blanket, sheet, comforter",38.02999878,-78.48999786,0,Multifamily dwelling,4TH,401,NW, ,ST,BC1,5.88999987,2018,22903
1821,201800000704,420 MONROE LANE,420 MONROE LN,2018/01/20 04:03:36+00,Failure of equipment or heat source,"Bedroom - 5+ persons; including barrack/dormitory",Building fire,"Hot or smoldering object, other",57.5,"Electrical wire, cable insulation",38.02999878,-78.5,1000,Multifamily dwelling,MONROE,420, , ,LN,E4,6.28999996,2018,22903
1822,201800000788,222 WAHOO WAY,222 WAHOO WAY,2018/01/22 05:11:43+00, , ,"Cooking fire, confined to container", ,19, ,38.00999832,-78.51999664,0,Multifamily dwelling,WAHOO,222, , ,WAY,E10,9.75,2018,22903
1823,201800000884,1180 SEMINOLE TRAIL,1180 SEMINOLE TRL,2018/01/25 12:48:14+00, , ,"Trash or rubbish fire, contained", ,74.80000305, ,38.06999969,-78.48999786,0,Vehicle parking area,SEMINOLE,1180, , ,TRL,E1,24.07999992,2018,22901
1824,201800000977,585 MCCORMICK ROAD,585 MCCORMICK RD,2018/01/27 16:39:54+00,Cause under investigation,"Wildland, woods",Brush or brush-and-grass mixture fire,Undetermined,111.5,"Heavy vegetation - not crop, including trees",38.02999878,-78.51999664,0,"Forest, timberland, woodland",MCCORMICK,585, , ,RD,E10,6,2018,22903
1825,201800001066,1ST ST S / GARRETT STREET,1ST ST S / GARRETT ST,2018/01/30 01:05:26+00, , ,"Outside rubbish fire, other", ,27.60000038, ,38.02999878,-78.48000336,0,Railroad right of way, , , , , ,E4,6.25,2018,22902
1826,201800001099,1108 GRADY AVENUE,1108 GRADY AVE,2018/01/30 23:29:48+00,Cause undetermined after investigation,"Bedroom - < 5 persons; included are jail or prison",Building fire,Undetermined,130.80000305,Undetermined,38.04000092,-78.48999786,50000,Multifamily dwelling,GRADY,1108, , ,AVE,E10,3.17000008,2018,22903
1827,201800001153,823 PROSPECT AVENUE,823 PROSPECT AVE,2018/02/01 21:58:05+00,Unintentional,"Open area - outside; included are farmland, field",Building fire,Cigarette,35.40000153,"Exterior trim, including doors",38.02000046,-78.5,25,1 or 2 family dwelling,PROSPECT,823, , ,AVE,A01,3.78999996,2018,22903
1828,201800001273,1314 BITTERNUT LANE,1314 BITTERNUT LN,2018/02/05 16:34:53+00,Unintentional,"Cooking area, kitchen","Fire, other","Radiated, conducted heat from operating equipment",35.20000076,Undetermined,38,-78.51999664,0,1 or 2 family dwelling,BITTERNUT,1314, , ,LN,E4,10.68000031,2018,22902
1829,201800001298,389 ZAN ROAD,389 ZAN RD,2018/02/06 16:10:21+00,Cause under investigation,"Exterior stairway, ramp, or fire escape","Outside rubbish fire, other","Hot or smoldering object, other",33.29999924,"Pallet, skid (empty)",38.06000137,-78.48999786,0,Outside material storage area,ZAN,389, , ,RD,BC1,5.36000013,2018,22901
1830,201800001599,2004 CALVARY CIRCLE,2004 CALVARY CIR,2018/02/15 23:44:52+00,Unintentional,"Courtyard, patio, terrace",Outside equipment fire,"Spark, ember, or flame from operating equipment",25.29999924,"Cooking materials, including edible materials",38.04000092,-78.44999695,1,Multifamily dwelling,CALVARY,2004, , ,CIR,E1,8.60000038,2018,22911
1831,201800001636,600 MCCORMICK ROAD,600 MCCORMICK RD,2018/02/17 01:48:27+00,Unintentional,"Vehicle area, other",Passenger vehicle fire,Undetermined,34.5,"Electrical wire, cable insulation",38.02999878,-78.51999664,5000, ,MCCORMICK,600, , ,RD,E7,8.26000023,2018,22903
1832,201800001638,424 GARRETT STREET,424 GARRETT ST,2018/02/17 02:08:23+00,Cause undetermined after investigation,"Courtyard, patio, terrace",Outside equipment fire,Heat from undetermined smoking material,56,Household utensils,38.02999878,-78.48000336,0,1 or 2 family dwelling,GARRETT,424, , ,ST,BC1,7.86000013,2018,22902
1833,201800001646,201 ELLIOTT AVENUE,201 ELLIOTT AVE,2018/02/17 10:57:29+00, , ,Brush or brush-and-grass mixture fire, ,19.60000038, ,38.02000046,-78.48999786,0,"Street, other",ELLIOTT,201, , ,AVE,E7,6.46999979,2018,22902
1834,201800001754,1540 JEFFERSON PARK AVENUE,1540 JEFFERSON PARK AVE,2018/02/20 03:23:38+00, , ,"Outside rubbish, trash or waste fire", ,12.60000038, ,38.02999878,-78.51000214,0,Street or road in commercial area,JEFFERSON PARK,1540, , ,AVE,E10,6.53999996,2018,22903
1835,201800002195,FONTAINE AVENUE EXT DRIVE,FONTAINE AVENUE EXT,2018/03/05 17:04:47+00,Act of nature,Undetermined,Brush or brush-and-grass mixture fire,Undetermined,49,Undetermined,38.02999878,-78.51999664,0,Outside material storage area,FONTAINE AVENUE, , , ,EXT,A01,1.96000004,2018,22903
1836,201800002197,1155 SEMINOLE TRAIL,1155 SEMINOLE TRL,2018/03/05 18:17:39+00,Unintentional,"Highway, parking lot, street: on or near",Grass fire,Heat from undetermined smoking material,11.30000019,Undetermined,38.06999969,-78.48999786,0,Street or road in commercial area,SEMINOLE,1155, , ,TRL,E1,5.46999979,2018,22901
1837,201800002368,204 DICE STREET,204 DICE ST,2018/03/11 19:28:58+00, , ,Brush or brush-and-grass mixture fire, ,49.79999924, ,38.02999878,-78.48999786,0,"Property Use, other",DICE,204, , ,ST,E2,4.21000004,2018,22902
1838,201800002372,817 HARDY DRIVE,817 HARDY DR,2018/03/11 20:30:39+00, , ,"Cooking fire, confined to container", ,42.29999924, ,38.02999878,-78.48999786,0,Multifamily dwelling,HARDY,817, , ,DR,E2,4,2018,22903
1839,201800002452,900 RIVER ROAD,900 RIVER RD,2018/03/14 11:37:26+00,Intentional,"Outside area, other","Trash or rubbish fire, contained","Lighter: cigarette, cigar",15.60000038,"Light vegetation - not crop, including grass",38.04000092,-78.45999908,0,Open land or field,RIVER,900, , ,RD,E1,5.4000001,2018,22901
1840,201800002508,120 7TH STREET NORTHEAST,120 7TH ST NE,2018/03/16 11:40:47+00,Act of nature,"Outside area, other",Brush or brush-and-grass mixture fire,Cigarette,10.30000019,"Chips, including wood chips",38.02999878,-78.48000336,0,"Fixed use recreation places, other",7TH,120,NE, ,ST,E7,5.61999989,2018,22902
1841,201800002531,1827 FENDALL AVENUE,1827 FENDALL AVE,2018/03/16 23:02:50+00,Unintentional,Other area of fire origin,"Chimney or flue fire, confined to chimney or flue",Hot ember or ash,41.20000076,"Organic materials, other",38.04999924,-78.5,0,1 or 2 family dwelling,FENDALL,1827, , ,AVE,E1,5.84000015,2018,22903
1842,201800002533,1745 ALLIED STREET,1745 ALLIED ST,2018/03/16 23:39:10+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container",Heat source: other,58.20000076,"Cooking materials, including edible materials",38.04000092,-78.48000336,0,Multifamily dwelling,ALLIED,1745, , ,ST,E7,3.25999999,2018,22903
1843,201800002624,115 RUPPEL DRIVE,115 RUPPEL DR,2018/03/19 00:14:12+00, , ,Dumpster or other outside trash receptacle fire, ,12.10000038, ,38.02999878,-78.5,0,"Outside or special property, other",RUPPEL,115, , ,DR,E10,7.17999983,2018,22903
1844,201800002658,108 LANKFORD AVENUE,108 LANKFORD AVE,2018/03/20 07:54:00+00,Cause undetermined after investigation,"Bedroom - < 5 persons; included are jail or prison",Building fire,Undetermined,28.29999924,"Soft goods, wearing apparel, other",38.02000046,-78.48999786,0,1 or 2 family dwelling,LANKFORD,108, , ,AVE,E7,0,2018,22902
1845,201800002907,100 MEADE AVENUE,100 MEADE AVE,2018/03/27 19:24:05+00,Failure of equipment or heat source,"Vehicle area, other",Passenger vehicle fire,Heat source: other,14.10000038,"Electrical wire, cable insulation",38.02000046,-78.47000122,2500,"Motor vehicle or boat sales, services, repair",MEADE,100, , ,AVE,E1,7.6500001,2018,22902
1846,201800003013,600 RUGBY ROAD,600 RUGBY RD,2018/03/31 02:10:30+00,Intentional,"Outside area, other",Brush or brush-and-grass mixture fire,"Lighter: cigarette, cigar",13.80000019,"Pallet, skid (empty)",38.04000092,-78.5,0,1 or 2 family dwelling,RUGBY,600, , ,RD,E7,6.61000013,2018,22903
1847,201800003040,1418 EMMET STREET NORTH,1418 EMMET ST N,2018/03/31 16:21:57+00, , ,"Special outside fire, other", ,13.10000038, ,38.06000137,-78.5,0,Vehicle parking area,EMMET,1418,N, ,ST,E1,5.36999989,2018,22903
1848,201800003339,583 BRANDON AVENUE,583 BRANDON AVE,2018/04/11 01:29:03+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Radiated, conducted heat from operating equipment",15,"Cooking materials, including edible materials",38.02999878,-78.5,0,"Barracks, dormitory",BRANDON,583, , ,AVE,E10,6.21999979,2018,22903
1849,201800003390,364 HILLSDALE DRIVE,364 HILLSDALE DR,2018/04/12 19:07:11+00, , ,Brush or brush-and-grass mixture fire, ,63.90000153, ,38.06000137,-78.48999786,0,Vehicle parking area,HILLSDALE,364, , ,DR,E1,5.65999985,2018,22901
1850,201800003394,10TH STREET NORTHEAST,10TH ST NE,2018/04/12 20:24:31+00, , ,Brush or brush-and-grass mixture fire, ,6.30000019, ,38.02999878,-78.47000122,0,Vehicle parking area,10TH, ,NE, ,ST,E7,4.21999979,2018,22902
1851,201800003395,1349 OVERLOOK DRIVE,1349 OVERLOOK DR,2018/04/12 20:57:11+00, , ,Brush or brush-and-grass mixture fire, ,112.30000305, ,38.00999832,-78.54000092,0,1 or 2 family dwelling,OVERLOOK,1349, , ,DR,E10,6.05999994,2018,22903
1852,201800003398,2 LINK EVANS LANE,2 LINK EVANS LN,2018/04/12 22:16:11+00,Cause under investigation,Multiple areas,Building fire,Heat source: other,233.19999695,"Structural component or finish, other",38.15999985,-78.5,75000,1 or 2 family dwelling,LINK EVANS,2, , ,LN,E1,16.67000008,2018,22936
1853,201800003433,930 OLYMPIA DRIVE,930 OLYMPIA DR,2018/04/13 20:30:53+00, , ,Brush or brush-and-grass mixture fire, ,36.29999924, ,38.02999878,-78.44999695,0,Street or road in commercial area,OLYMPIA,930, , ,DR,E1,9.28999996,2018,22911
1854,201800003450,320 BERRING STREET,320 BERRING ST,2018/04/14 01:32:45+00,Unintentional,"Outside area, other",Brush or brush-and-grass mixture fire,Cigarette,29.5,Undetermined,38.02000046,-78.48999786,0,1 or 2 family dwelling,BERRING,320, , ,ST,E7,6.42999983,2018,22902
1855,201800003480,1169 EMMET STREET NORTH,1169 EMMET ST N,2018/04/14 17:59:22+00, , ,Brush or brush-and-grass mixture fire, ,14.80000019, ,38.04999924,-78.5,0,Graded and cared-for plots of land,EMMET,1169,N, ,ST,E1,6.17999983,2018,22903
1856,201800003482,314 14TH STREET NORTHWEST,314 14TH ST NW,2018/04/14 18:54:48+00, , ,Brush or brush-and-grass mixture fire, ,0, ,0,0,0,Multifamily dwelling,14TH,314,NW, ,ST,E7,0,2018,22903
1857,201800003485,815 ANDERSON STREET,815 ANDERSON ST,2018/04/14 20:03:34+00,Unintentional,Wall surface: exterior,Building fire,Electrical arcing,261.5,Undetermined,38.04000092,-78.48999786,10000,1 or 2 family dwelling,ANDERSON,815, , ,ST,A01,5.63999987,2018,22903
1858,201800003654,INTERSTATE 64,I-64,2018/04/19 17:43:21+00,Cause undetermined after investigation,"Highway, parking lot, street: on or near",Grass fire,Undetermined,35.29999924,"Light vegetation - not crop, including grass",38.02000046,-78.55999756,0,Highway or divided highway,I-64, , , , ,E3,6.07000017,2018,22903
1859,201800003758,1422 FOREST RIDGE ROAD,1422 FOREST RIDGE RD,2018/04/23 02:02:57+00,Unintentional,Undetermined,"Fire, other",Undetermined,16.39999962,Undetermined,38.02000046,-78.5,0,1 or 2 family dwelling,FOREST RIDGE,1422, , ,RD,E7,9.5,2018,22903
1860,201800003933,415 GARRETT STREET,415 GARRETT ST,2018/04/28 19:54:11+00,Unintentional,"Cooking area, kitchen",Building fire,"Radiated, conducted heat from operating equipment",196.1000061,"Cooking materials, including edible materials",38.02999878,-78.48000336,41000,Multifamily dwelling,GARRETT,415, , ,ST,A01,2.02999997,2018,22902
1861,201800003979,100 WILTON PASTURE LANE,100 WILTON PASTURE LN,2018/04/29 22:13:12+00,Unintentional,"Cooking area, kitchen",Building fire,"Radiated, conducted heat from operating equipment",81.09999847,"Furniture, utensils, other",38.04000092,-78.44999695,20000,Multifamily dwelling,WILTON PASTURE,100, , ,LN,E1,12.64999962,2018,22911
1862,201800004025,250 BYPASS EXPRESSWAY EAST,250 BYP EB,2018/05/01 02:44:08+00, , ,Brush or brush-and-grass mixture fire, ,66.90000153, ,38.06000137,-78.5,0,Vacant lot,250, ,EB, ,BYP,BC6,5.76999998,2018,22901
1863,201800004186,LANKFORD AVE / 1ST STREET SOUTH,LANKFORD AVE / 1ST ST S,2018/05/05 18:10:47+00,Unintentional,"Outside area, other",Grass fire,Undetermined,17.10000038,Undetermined,38.02000046,-78.48999786,0,1 or 2 family dwelling, , , , , ,E7,0,2018,22902
1864,201800004232,221 CARLTON ROAD,221 CARLTON RD,2018/05/06 23:58:54+00,Failure of equipment or heat source,"Laundry area, wash house (laundry)","Fire, other","Heat from powered equipment, other",31,Undetermined,38.02000046,-78.47000122,0,"Laundry, dry cleaning",CARLTON,221, , ,RD,BC1,5.4000001,2018,22902
1865,201800004576,114 TODD AVENUE,114 TODD AVE,2018/05/16 20:59:25+00, , ,"Cooking fire, confined to container", ,32.40000153, ,38.02000046,-78.51000214,0,1 or 2 family dwelling,TODD,114, , ,AVE,TO10,5.9000001,2018,22903
1866,201800004976,314 ROLKIN ROAD,314 ROLKIN RD,2018/05/29 01:05:31+00,Cause under investigation,Wall surface: exterior,Building fire,Electrical arcing,31.20000076,"Electrical wire, cable insulation",38.02999878,-78.44000244,2000,"Mercantile, business, other",ROLKIN,314, , ,RD,E1,13.39000034,2018,22911
1867,201800004989,1200 EMMET STREET NORTH,1200 EMMET ST N,2018/05/29 18:35:03+00,Unintentional,"Equipment or service area, other",Building fire,"Spark, ember, or flame from operating equipment",72.69999695,"Structural component or finish, other",38.04999924,-78.5,2000,"Mercantile, business, other",EMMET,1200,N, ,ST,E1,6.53000021,2018,22903
1868,201800005151,730 PROSPECT AVENUE,730 PROSPECT AVE,2018/06/03 00:31:47+00, , ,"Cooking fire, confined to container", ,27.89999962, ,38.02000046,-78.5,20,Multifamily dwelling,PROSPECT,730, , ,AVE,BC1,5.48999977,2018,22903
1869,201800005529,1210 LITTLE HIGH STREET,1210 LITTLE HIGH ST,2018/06/16 00:40:10+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Radiated, conducted heat from operating equipment",31.39999962,"Cooking materials, including edible materials",38.02999878,-78.47000122,0,1 or 2 family dwelling,LITTLE HIGH,1210, , ,ST,E5,6.80000019,2018,22902
1870,201800005771,500 CRESTWOOD DRIVE,500 CRESTWOOD DR,2018/06/23 23:21:18+00,Unintentional,"Cooking area, kitchen","Cooking fire, confined to container","Radiated, conducted heat from operating equipment",12.89999962,"Cooking materials, including edible materials",38.04999924,-78.51999664,0,Multifamily dwelling,CRESTWOOD,500, , ,DR,E10,7.86000013,2018,22903
1871,201800006134,509 ROSE HILL DR AVENUE,509 ROSE HILL DR,2018/07/05 02:32:19+00,Unintentional,"Exterior balcony, unenclosed porch","Outside rubbish, trash or waste fire",Fireworks,26.89999962,"Pyrotechnics, explosives",38.04000092,-78.48999786,0,"Residential street, road or residential driveway",ROSE HILL,509, , ,DR,E7,4.48999977,2018,22903
1872,201800006307,1335 LEE STREET,1335 LEE ST,2018/07/11 18:14:33+00,Unintentional,"Highway, parking lot, street: on or near","Trash or rubbish fire, contained",Cigarette,9.80000019,"Organic materials, other",38.02999878,-78.5,0,"Residential street, road or residential driveway",LEE,1335, , ,ST,E7,6.46999979,2018,22904
